permutation,PD_code,Jones_polynomial,Jones_polynomial_span,Alexander_polynomial,Alexander_polynomial_span,Signature,Determinant,coefficients,min_degree,max_degree
"[-0.585935, -0.017347, 2.03461, 0.160589, 0.933559, -2.07141, 0.351502, -0.171562, -0.232827, 0.527559, 0.319103, -1.14719, 1.05929, -0.841847, -0.961868, 0.909678, 0.0821209, 0.895831, 1.08431, 0.639623, 1.07463, 0.843424, 1.23704, 0.613976, -0.69702, -0.344654, -0.298487, -0.554044, 0.752485, 0.759547, 1.06876]","[[10, 2, 11, 1], [31, 4, 32, 5], [71, 2, 72, 3], [74, 4, 75, 3], [98, 5, 99, 6], [7, 32, 8, 33], [9, 89, 10, 88], [8, 91, 9, 92], [6, 99, 7, 100], [39, 17, 40, 16], [50, 14, 51, 13], [60, 16, 61, 15], [81, 15, 82, 14], [93, 12, 94, 13], [110, 12, 1, 11], [18, 44, 19, 43], [17, 55, 18, 54], [19, 65, 20, 64], [22, 45, 23, 46], [23, 56, 24, 57], [21, 66, 22, 67], [20, 102, 21, 101], [37, 24, 38, 25], [48, 27, 49, 28], [58, 25, 59, 26], [69, 30, 70, 31], [76, 30, 77, 29], [79, 26, 80, 27], [95, 29, 96, 28], [35, 46, 36, 47], [36, 57, 37, 58], [34, 67, 35, 68], [33, 101, 34, 100], [52, 41, 53, 42], [83, 40, 84, 41], [105, 39, 106, 38], [42, 85, 43, 86], [44, 104, 45, 103], [62, 52, 63, 51], [78, 47, 79, 48], [108, 50, 109, 49], [53, 84, 54, 85], [55, 105, 56, 104], [82, 61, 83, 62], [106, 60, 107, 59], [63, 86, 64, 87], [65, 103, 66, 102], [75, 70, 76, 71], [97, 69, 98, 68], [72, 89, 73, 90], [90, 73, 91, 74], [96, 77, 97, 78], [107, 81, 108, 80], [87, 92, 88, 93], [109, 94, 110, 95]]","[[-17, -1], [-16, 4], [-15, -8], [-14, 9], [-13, -4], [-12, -7], [-11, 18], [-10, -23], [-9, 21], [-8, -14], [-7, 6], [-6, 1], [-5, -4], [-4, 3], [-3, 3], [-2, -8], [-1, 9], [0, -5], [1, -2], [2, 5], [3, -4], [4, 2]]",21,"[[-6, 2], [-5, -4], [-4, -2], [-3, 2], [-2, 6], [-1, 19], [0, -45], [1, 19], [2, 6], [3, 2], [4, -2], [5, -4], [6, 2]]",12,-2,67,"[-1, 4, -8, 9, -4, -7, 18, -23, 21, -14, 6, 1, -4, 3, 3, -8, 9, -5, -2, 5, -4, 2]",-17,4
"[0.776865, 0.0823445, -1.3372, 0.55439, -0.685121, -0.131727, 0.457503, -1.66864, 0.223923, 0.636308, -1.34143, 0.193216, 1.70472, -1.15981, -1.22533, 0.618506, -0.285677, -0.240538, -0.9714, -1.00854, 0.644931, 0.314579, -0.104186, 0.305873, 0.979832, 1.71582, -0.684997, -0.475586, 0.920778]","[[14, 1, 15, 2], [16, 6, 17, 5], [36, 3, 37, 4], [49, 4, 50, 5], [51, 3, 52, 2], [7, 22, 8, 23], [8, 31, 9, 32], [6, 39, 7, 40], [19, 10, 20, 11], [27, 12, 28, 13], [42, 9, 43, 10], [46, 12, 47, 11], [52, 13, 1, 14], [15, 39, 16, 38], [25, 19, 26, 18], [29, 20, 30, 21], [34, 18, 35, 17], [21, 44, 22, 45], [23, 32, 24, 33], [41, 24, 42, 25], [47, 27, 48, 26], [43, 31, 44, 30], [45, 28, 46, 29], [40, 33, 41, 34], [48, 36, 49, 35], [37, 51, 38, 50]]","[[-7, -1], [-6, 3], [-5, -5], [-4, 6], [-3, -7], [-2, 8], [-1, -6], [0, 5], [1, -3], [2, 1]]",9,"[[-5, -1], [-4, 4], [-3, -7], [-2, 7], [-1, -3], [0, 1], [1, -3], [2, 7], [3, -7], [4, 4], [5, -1]]",10,-4,45,"[-1, 3, -5, 6, -7, 8, -6, 5, -3, 1]",-7,2
"[-0.154257, 0.861254, -1.38108, 0.7032, -1.09282, 0.548926, 0.176599, 0.186724, 0.812721, -1.76365, -0.0384683, 0.80027, -0.315866, -0.932408, 0.432301, 1.5108, -0.0576678, 1.88716, -0.890136, -0.817153, -1.1397, 0.212948, 0.445906, 0.94049, -0.604756]","[[19, 6, 20, 7], [22, 4, 23, 3], [41, 8, 42, 9], [49, 4, 50, 5], [66, 5, 67, 6], [68, 8, 69, 7], [78, 2, 79, 1], [91, 3, 92, 2], [12, 32, 13, 31], [9, 54, 10, 55], [13, 59, 14, 58], [10, 88, 11, 87], [11, 101, 12, 100], [25, 19, 26, 18], [37, 15, 38, 14], [72, 15, 73, 16], [81, 17, 82, 16], [94, 18, 95, 17], [20, 67, 21, 68], [40, 27, 41, 28], [48, 23, 49, 24], [50, 22, 51, 21], [55, 29, 56, 28], [65, 24, 66, 25], [69, 27, 70, 26], [33, 77, 34, 76], [30, 86, 31, 85], [29, 99, 30, 98], [32, 101, 33, 102], [61, 34, 62, 35], [74, 36, 75, 35], [83, 39, 84, 38], [96, 40, 97, 39], [103, 36, 104, 37], [42, 53, 43, 54], [44, 78, 45, 77], [43, 89, 44, 88], [79, 47, 80, 46], [92, 48, 93, 47], [106, 45, 1, 46], [90, 51, 91, 52], [52, 89, 53, 90], [60, 76, 61, 75], [57, 85, 58, 84], [56, 98, 57, 97], [59, 102, 60, 103], [80, 64, 81, 63], [93, 65, 94, 64], [105, 62, 106, 63], [82, 71, 83, 72], [95, 70, 96, 71], [104, 74, 105, 73], [86, 99, 87, 100]]","[[0, 3], [1, -9], [2, 22], [3, -36], [4, 47], [5, -47], [6, 35], [7, -18], [8, -3], [9, 20], [10, -30], [11, 30], [12, -22], [13, 12], [14, -4], [15, 2], [16, -2], [17, 2], [18, -1]]",18,"[[-5, 1], [-4, -3], [-3, -1], [-2, 12], [-1, -22], [0, 27], [1, -22], [2, 12], [3, -1], [4, -3], [5, 1]]",10,4,89,"[3, -9, 22, -36, 47, -47, 35, -18, -3, 20, -30, 30, -22, 12, -4, 2, -2, 2, -1]",0,18
"[-1.4563, 0.736992, -1.20059, -0.9366, 0.689589, 0.714281, -1.55369, -0.213442, -1.63449, 0.522143, -0.227014, -0.728191, 1.32905, -0.274257, -1.30884, -0.749418, -1.51526, -0.870946, 1.68115, -0.666785, 0.900568, -1.1326, 0.2994]","[[17, 6, 18, 7], [46, 5, 47, 6], [58, 3, 59, 4], [87, 2, 88, 3], [97, 5, 98, 4], [100, 1, 101, 2], [7, 71, 8, 70], [8, 108, 9, 107], [20, 10, 21, 9], [49, 11, 50, 10], [11, 23, 12, 22], [13, 68, 14, 69], [14, 81, 15, 82], [12, 105, 13, 106], [54, 15, 55, 16], [71, 18, 72, 19], [83, 16, 84, 17], [108, 19, 109, 20], [25, 32, 26, 33], [23, 40, 24, 41], [21, 50, 22, 51], [24, 65, 25, 66], [35, 26, 36, 27], [61, 28, 62, 29], [90, 27, 91, 28], [94, 30, 95, 29], [30, 39, 31, 40], [31, 64, 32, 65], [33, 78, 34, 79], [62, 37, 63, 38], [77, 34, 78, 35], [91, 36, 92, 37], [93, 39, 94, 38], [42, 67, 43, 68], [43, 80, 44, 81], [41, 104, 42, 105], [55, 44, 56, 45], [72, 47, 73, 48], [84, 45, 85, 46], [109, 48, 110, 49], [52, 69, 53, 70], [53, 82, 54, 83], [51, 106, 52, 107], [74, 59, 75, 60], [85, 56, 86, 57], [98, 57, 99, 58], [111, 60, 112, 61], [63, 92, 64, 93], [66, 103, 67, 104], [88, 76, 89, 75], [96, 73, 97, 74], [113, 76, 114, 77], [79, 102, 80, 103], [99, 86, 100, 87], [112, 89, 113, 90], [110, 96, 111, 95], [114, 101, 1, 102]]","[[-36, -2], [-35, 7], [-34, -14], [-33, 12], [-32, 16], [-31, -78], [-30, 164], [-29, -248], [-28, 305], [-27, -324], [-26, 299], [-25, -237], [-24, 154], [-23, -73], [-22, 17], [-21, 8], [-20, -14], [-19, 13], [-18, -13], [-17, 12], [-16, -6], [-15, 2], [-14, 1]]",22,"[[-14, -1], [-13, 8], [-12, -16], [-11, 13], [-10, -3], [-9, -1], [-8, 12], [-7, -54], [-6, 116], [-5, -157], [-4, 158], [-3, -139], [-2, 126], [-1, -123], [0, 123], [1, -123], [2, 126], [3, -139], [4, 158], [5, -157], [6, 116], [7, -54], [8, 12], [9, -1], [10, -3], [11, 13], [12, -16], [13, 8], [14, -1]]",28,-20,1813,"[-2, 7, -14, 12, 16, -78, 164, -248, 305, -324, 299, -237, 154, -73, 17, 8, -14, 13, -13, 12, -6, 2, 1]",-36,-14
"[-1.09156, 2.10586, -1.11004, 1.25821, -0.76521, -1.18388, -0.362013, 1.14467, -0.652537, -0.413211, -0.169328, -0.880502, -0.270582, -1.2595, -0.0544138, 0.582292, -0.372717, -1.45268, 1.24557, -0.863457, -0.507727, -0.236582, -0.176845, 1.17675, 0.0348434]","[[31, 3, 32, 2], [38, 2, 39, 1], [4, 25, 5, 26], [3, 41, 4, 40], [7, 53, 8, 52], [6, 78, 7, 77], [5, 91, 6, 90], [45, 9, 46, 8], [66, 10, 67, 9], [10, 55, 11, 56], [12, 70, 13, 69], [11, 80, 12, 81], [13, 100, 14, 101], [16, 22, 17, 21], [18, 62, 19, 61], [14, 71, 15, 72], [15, 94, 16, 95], [17, 97, 18, 96], [60, 20, 61, 19], [95, 21, 96, 20], [24, 42, 25, 41], [27, 51, 28, 50], [23, 63, 24, 62], [26, 90, 27, 89], [22, 98, 23, 97], [39, 32, 40, 33], [47, 29, 48, 28], [85, 31, 86, 30], [104, 30, 105, 29], [34, 50, 35, 49], [33, 89, 34, 88], [48, 36, 49, 35], [86, 38, 87, 37], [105, 37, 106, 36], [44, 54, 45, 53], [43, 79, 44, 78], [42, 92, 43, 91], [75, 47, 76, 46], [54, 65, 55, 66], [56, 68, 57, 67], [51, 77, 52, 76], [57, 102, 58, 103], [72, 60, 73, 59], [83, 59, 84, 58], [64, 80, 65, 79], [63, 93, 64, 92], [68, 81, 69, 82], [70, 99, 71, 100], [84, 73, 85, 74], [103, 74, 104, 75], [82, 101, 83, 102], [106, 87, 1, 88], [93, 98, 94, 99]]","[[8, 7], [9, -13], [10, -13], [11, 105], [12, -248], [13, 372], [14, -398], [15, 302], [16, -122], [17, -77], [18, 238], [19, -319], [20, 297], [21, -184], [22, 40], [23, 56], [24, -68], [25, 25], [26, 16], [27, -27], [28, 17], [29, -6], [30, 1]]",22,"[[-8, 3], [-7, -20], [-6, 51], [-5, -38], [-4, -43], [-3, 104], [-2, -95], [-1, 71], [0, -65], [1, 71], [2, -95], [3, 104], [4, -43], [5, -38], [6, 51], [7, -20], [8, 3]]",16,10,467,"[7, -13, -13, 105, -248, 372, -398, 302, -122, -77, 238, -319, 297, -184, 40, 56, -68, 25, 16, -27, 17, -6, 1]",8,30
"[-0.176067, -0.244346, 1.60438, -0.121635, -1.98376, 0.469595, 0.756889, -0.295318, 0.144207, -1.17906, -0.1601, 0.206425, 0.706978, 1.47756, 0.894164, 0.295923, -1.33883, -0.34351, -0.232535, -0.337967, 0.725942, 0.017346, -0.25919, -0.952281, -1.8044]","[[8, 1, 9, 2], [33, 4, 34, 5], [52, 3, 53, 4], [71, 3, 72, 2], [5, 32, 6, 33], [6, 51, 7, 52], [20, 9, 21, 10], [45, 12, 46, 13], [58, 13, 59, 14], [64, 12, 65, 11], [72, 7, 73, 8], [79, 10, 80, 11], [15, 26, 16, 27], [14, 41, 15, 42], [16, 75, 17, 76], [29, 18, 30, 19], [38, 24, 39, 23], [54, 18, 55, 17], [63, 23, 64, 22], [70, 19, 71, 20], [80, 21, 1, 22], [25, 49, 26, 48], [27, 56, 28, 57], [24, 62, 25, 61], [53, 30, 54, 31], [77, 29, 78, 28], [31, 35, 32, 34], [36, 49, 37, 50], [37, 62, 38, 63], [35, 75, 36, 74], [60, 39, 61, 40], [40, 48, 41, 47], [42, 57, 43, 58], [43, 66, 44, 67], [59, 46, 60, 47], [67, 44, 68, 45], [50, 73, 51, 74], [55, 77, 56, 76], [68, 66, 69, 65], [78, 70, 79, 69]]","[[-19, 1], [-18, -3], [-17, 4], [-16, 3], [-15, -16], [-14, 7], [-13, 63], [-12, -222], [-11, 451], [-10, -693], [-9, 877], [-8, -949], [-7, 889], [-6, -710], [-5, 466], [-4, -225], [-3, 53], [-2, 28], [-1, -39], [0, 22], [1, -7], [2, 1]]",21,"[[-6, -6], [-5, 41], [-4, -143], [-3, 354], [-2, -668], [-1, 976], [0, -1107], [1, 976], [2, -668], [3, 354], [4, -143], [5, 41], [6, -6]]",12,-6,5483,"[1, -3, 4, 3, -16, 7, 63, -222, 451, -693, 877, -949, 889, -710, 466, -225, 53, 28, -39, 22, -7, 1]",-19,2
"[-0.369683, 0.67984, 0.361038, 1.06301, 0.333386, -1.44973, -0.64713, -0.814472, -0.702107, 0.00161138, 3.02095, -1.57947, -0.245159, -0.593575, 0.553403, 0.00938016, -0.495365, 0.306443, 0.0939655, -0.197064, -0.596571, -0.17502, 0.575141, 1.43877, -0.992721]","[[10, 6, 11, 5], [23, 6, 24, 7], [29, 4, 30, 5], [39, 2, 40, 3], [44, 8, 45, 7], [62, 1, 63, 2], [64, 4, 65, 3], [8, 25, 9, 26], [9, 43, 10, 42], [28, 12, 29, 11], [34, 16, 35, 15], [49, 15, 50, 14], [53, 17, 54, 16], [60, 14, 61, 13], [65, 12, 66, 13], [17, 53, 18, 52], [18, 58, 19, 57], [27, 22, 28, 23], [32, 19, 33, 20], [47, 20, 48, 21], [66, 22, 67, 21], [24, 43, 25, 44], [45, 26, 46, 27], [30, 41, 31, 42], [54, 36, 55, 35], [58, 34, 59, 33], [68, 31, 1, 32], [36, 52, 37, 51], [37, 57, 38, 56], [61, 38, 62, 39], [40, 63, 41, 64], [55, 51, 56, 50], [59, 49, 60, 48], [67, 46, 68, 47]]","[[-1, -1], [0, 2], [1, -1], [2, 2], [3, -1], [4, 1], [5, -1]]",6,"[[-2, 1], [-1, -2], [0, 3], [1, -2], [2, 1]]",4,0,9,"[-1, 2, -1, 2, -1, 1, -1]",-1,5
"[1.07093, 0.229792, 2.80566, 1.32379, 0.670446, -1.13029, 2.63536, 0.513591, 0.27478, -1.05022, 1.25781, 0.65018, 0.146599, 0.664198, -0.287435, 1.68803, -0.617923, 0.0111482, 1.87655, -0.237425, -0.225525, 0.780492, -1.7018]","[[16, 6, 17, 5], [25, 6, 26, 7], [32, 2, 33, 1], [45, 3, 46, 2], [70, 3, 71, 4], [75, 5, 76, 4], [10, 29, 11, 30], [8, 38, 9, 37], [12, 41, 13, 42], [7, 51, 8, 50], [11, 57, 12, 56], [9, 83, 10, 82], [33, 20, 34, 21], [48, 17, 49, 18], [54, 14, 55, 13], [59, 15, 60, 14], [67, 19, 68, 18], [78, 19, 79, 20], [86, 16, 87, 15], [21, 34, 22, 35], [23, 67, 24, 66], [22, 79, 23, 80], [49, 25, 50, 24], [85, 26, 86, 27], [28, 40, 29, 39], [27, 53, 28, 52], [30, 63, 31, 64], [90, 32, 1, 31], [40, 58, 41, 57], [36, 66, 37, 65], [35, 80, 36, 81], [38, 84, 39, 83], [42, 55, 43, 56], [43, 62, 44, 63], [69, 46, 70, 47], [76, 48, 77, 47], [89, 45, 90, 44], [53, 59, 54, 58], [51, 85, 52, 84], [73, 60, 74, 61], [61, 72, 62, 73], [64, 81, 65, 82], [77, 68, 78, 69], [88, 71, 89, 72], [87, 75, 88, 74]]","[[-6, 1], [-5, -3], [-4, 4], [-3, -5], [-2, 10], [-1, -27], [0, 61], [1, -108], [2, 158], [3, -198], [4, 219], [5, -211], [6, 180], [7, -131], [8, 79], [9, -38], [10, 13], [11, -3]]",17,"[[-6, 2], [-5, -12], [-4, 42], [-3, -100], [-2, 179], [-1, -250], [0, 279], [1, -250], [2, 179], [3, -100], [4, 42], [5, -12], [6, 2]]",12,4,1449,"[1, -3, 4, -5, 10, -27, 61, -108, 158, -198, 219, -211, 180, -131, 79, -38, 13, -3]",-6,11
"[0.596108, 1.4604, 0.298005, -1.00328, -1.75736, -0.454056, 1.37325, -0.260323, -0.0487392, 1.44714, 1.18497, 0.461521, 0.322357, -1.21906, -0.215745, 0.896273, 0.881031, -2.04579, 1.43161, 0.104991, 0.223331, -0.317211, -0.509997, -1.66842, -0.61207, -1.43019, 0.142495, -2.38793, 0.0370986]","[[22, 3, 23, 4], [44, 5, 45, 6], [46, 8, 47, 7], [61, 2, 62, 3], [69, 7, 70, 6], [76, 1, 77, 2], [91, 4, 92, 5], [9, 16, 10, 17], [8, 103, 9, 104], [36, 12, 37, 11], [52, 13, 53, 14], [55, 11, 56, 10], [79, 13, 80, 12], [15, 35, 16, 34], [14, 78, 15, 77], [30, 24, 31, 23], [41, 21, 42, 20], [49, 18, 50, 19], [72, 19, 73, 20], [82, 18, 83, 17], [93, 24, 94, 25], [98, 25, 99, 26], [110, 21, 111, 22], [26, 65, 27, 66], [28, 95, 29, 96], [27, 100, 28, 101], [62, 29, 63, 30], [35, 54, 36, 55], [32, 67, 33, 68], [31, 93, 32, 92], [33, 102, 34, 103], [51, 38, 52, 39], [59, 40, 60, 41], [74, 39, 75, 40], [80, 38, 81, 37], [89, 42, 90, 43], [108, 43, 109, 44], [45, 68, 46, 69], [57, 51, 58, 50], [87, 49, 88, 48], [106, 48, 107, 47], [53, 79, 54, 78], [73, 58, 74, 59], [81, 57, 82, 56], [94, 63, 95, 64], [99, 64, 100, 65], [111, 60, 112, 61], [66, 97, 67, 98], [88, 72, 89, 71], [107, 71, 108, 70], [112, 75, 1, 76], [86, 83, 87, 84], [105, 84, 106, 85], [85, 104, 86, 105], [109, 90, 110, 91], [96, 102, 97, 101]]","[[-22, 4], [-21, -21], [-20, 59], [-19, -102], [-18, 81], [-17, 98], [-16, -484], [-15, 1018], [-14, -1536], [-13, 1846], [-12, -1817], [-11, 1433], [-10, -793], [-9, 76], [-8, 511], [-7, -818], [-6, 820], [-5, -615], [-4, 357], [-3, -157], [-2, 50], [-1, -10], [0, 1]]",22,"[[-9, -3], [-8, 24], [-7, -88], [-6, 184], [-5, -219], [-4, 66], [-3, 331], [-2, -877], [-1, 1353], [0, -1541], [1, 1353], [2, -877], [3, 331], [4, 66], [5, -219], [6, 184], [7, -88], [8, 24], [9, -3]]",18,-10,5495,"[4, -21, 59, -102, 81, 98, -484, 1018, -1536, 1846, -1817, 1433, -793, 76, 511, -818, 820, -615, 357, -157, 50, -10, 1]",-22,0
"[-0.636155, -0.110398, 0.629004, 0.986857, -0.370051, 0.929382, 1.39195, -0.976803, -0.498997, -1.06161, 0.995912, 1.98989, -0.598763, -0.460514, -0.594181, -1.3321, -0.806526, 1.25633, -0.194074, 0.281372, -1.57977, -0.913897, 0.181682, 0.18903, 0.974067, 1.24899, 0.133224, -0.729438, -0.164391]","[[60, 4, 61, 3], [73, 3, 74, 2], [98, 2, 99, 1], [9, 18, 10, 19], [7, 51, 8, 50], [5, 71, 6, 70], [4, 96, 5, 95], [6, 104, 7, 103], [8, 114, 9, 113], [12, 42, 13, 41], [11, 52, 12, 53], [10, 115, 11, 116], [42, 14, 43, 13], [79, 14, 80, 15], [16, 52, 17, 51], [15, 80, 16, 81], [17, 115, 18, 114], [38, 19, 39, 20], [46, 22, 47, 21], [62, 24, 63, 23], [85, 23, 86, 22], [109, 21, 110, 20], [26, 36, 27, 35], [27, 49, 28, 48], [25, 69, 26, 68], [24, 94, 25, 93], [28, 112, 29, 111], [47, 31, 48, 30], [63, 33, 64, 32], [86, 32, 87, 31], [110, 30, 111, 29], [36, 50, 37, 49], [34, 68, 35, 67], [33, 93, 34, 92], [37, 113, 38, 112], [116, 40, 117, 39], [40, 53, 41, 54], [54, 43, 55, 44], [107, 45, 108, 44], [118, 45, 119, 46], [78, 55, 79, 56], [105, 57, 106, 56], [58, 71, 59, 72], [57, 82, 58, 83], [59, 96, 60, 97], [87, 64, 88, 65], [90, 65, 91, 66], [100, 61, 101, 62], [66, 89, 67, 90], [72, 97, 73, 98], [69, 102, 70, 103], [83, 76, 84, 77], [99, 74, 100, 75], [106, 77, 107, 78], [120, 76, 1, 75], [81, 104, 82, 105], [119, 84, 120, 85], [88, 92, 89, 91], [94, 101, 95, 102], [117, 108, 118, 109]]","[[-9, 1], [-8, -6], [-7, 13], [-6, -2], [-5, -56], [-4, 133], [-3, -95], [-2, -227], [-1, 835], [0, -1466], [1, 1752], [2, -1510], [3, 867], [4, -107], [5, -514], [6, 835], [7, -755], [8, 303], [9, 299], [10, -710], [11, 722], [12, -430], [13, 111], [14, 44], [15, -56], [16, 38], [17, -44], [18, 52], [19, -40], [20, 18], [21, -4]]",30,"[[-10, 3], [-9, 7], [-8, -50], [-7, 73], [-6, -52], [-5, 171], [-4, -509], [-3, 738], [-2, -659], [-1, 529], [0, -501], [1, 529], [2, -659], [3, 738], [4, -509], [5, 171], [6, -52], [7, 73], [8, -50], [9, 7], [10, 3]]",20,6,6071,"[1, -6, 13, -2, -56, 133, -95, -227, 835, -1466, 1752, -1510, 867, -107, -514, 835, -755, 303, 299, -710, 722, -430, 111, 44, -56, 38, -44, 52, -40, 18, -4]",-9,21
"[-0.0913255, 0.296271, 0.94857, -1.0063, 0.347264, 0.32817, 0.877071, -1.05313, -1.55211, -0.119276, -0.717881, 1.17752, 1.59593, -0.61317, -2.20157, 0.475233, -0.0260879, 1.24847, 0.847163, -0.209141, -0.406559, 0.328913, -1.23029]","[[9, 3, 10, 2], [18, 1, 19, 2], [36, 4, 37, 3], [53, 5, 54, 4], [5, 24, 6, 25], [6, 34, 7, 33], [17, 11, 18, 10], [20, 7, 21, 8], [47, 8, 48, 9], [74, 12, 75, 11], [13, 38, 14, 39], [14, 55, 15, 56], [12, 74, 13, 73], [37, 16, 38, 17], [46, 20, 47, 19], [54, 15, 55, 16], [34, 22, 35, 21], [51, 23, 52, 22], [27, 43, 28, 42], [23, 51, 24, 50], [28, 60, 29, 59], [29, 63, 30, 62], [26, 69, 27, 70], [25, 79, 26, 78], [45, 33, 46, 32], [61, 31, 62, 30], [82, 32, 1, 31], [48, 35, 49, 36], [41, 58, 42, 59], [43, 65, 44, 64], [40, 71, 41, 72], [39, 77, 40, 76], [52, 50, 53, 49], [81, 45, 82, 44], [60, 64, 61, 63], [57, 70, 58, 71], [56, 78, 57, 77], [65, 69, 66, 68], [66, 79, 67, 80], [80, 67, 81, 68], [72, 75, 73, 76]]","[[-1, 3], [0, -14], [1, 37], [2, -72], [3, 111], [4, -140], [5, 151], [6, -136], [7, 101], [8, -54], [9, 7], [10, 27], [11, -41], [12, 38], [13, -26], [14, 13], [15, -5], [16, 1]]",17,"[[-6, -2], [-5, 14], [-4, -46], [-3, 88], [-2, -98], [-1, 67], [0, -45], [1, 67], [2, -98], [3, 88], [4, -46], [5, 14], [6, -2]]",12,6,675,"[3, -14, 37, -72, 111, -140, 151, -136, 101, -54, 7, 27, -41, 38, -26, 13, -5, 1]",-1,16
"[-0.0851187, -0.332783, 0.849454, -1.31262, -0.526309, 0.0608676, 0.177071, 0.989542, -1.07102, -0.494975, 0.33341, -0.461182, -0.055272, 0.10147, -0.294972, -0.0578126, -0.611265, -0.888837, -0.777608, 1.80159, -0.4335, -0.548867, -0.206358, -1.96864, 0.600614, 0.448586, -0.788129, -0.595611, 0.387858]","[[22, 1, 23, 2], [38, 4, 39, 3], [75, 4, 76, 5], [101, 2, 102, 3], [6, 73, 7, 74], [5, 76, 6, 77], [34, 10, 35, 9], [40, 7, 41, 8], [99, 9, 100, 8], [10, 48, 11, 47], [12, 58, 13, 57], [11, 60, 12, 61], [13, 66, 14, 67], [65, 14, 66, 15], [96, 15, 97, 16], [19, 46, 20, 47], [18, 55, 19, 56], [17, 69, 18, 68], [16, 93, 17, 94], [35, 20, 36, 21], [80, 21, 81, 22], [102, 23, 1, 24], [24, 37, 25, 38], [25, 72, 26, 73], [26, 90, 27, 89], [42, 27, 43, 28], [49, 30, 50, 31], [58, 32, 59, 31], [87, 29, 88, 28], [98, 30, 99, 29], [32, 60, 33, 59], [48, 34, 49, 33], [36, 82, 37, 81], [78, 40, 79, 39], [88, 41, 89, 42], [44, 72, 45, 71], [45, 82, 46, 83], [43, 90, 44, 91], [86, 51, 87, 52], [97, 50, 98, 51], [56, 61, 57, 62], [53, 71, 54, 70], [54, 83, 55, 84], [52, 91, 53, 92], [62, 67, 63, 68], [63, 95, 64, 94], [95, 65, 96, 64], [69, 85, 70, 84], [77, 74, 78, 75], [100, 80, 101, 79], [85, 93, 86, 92]]","[[-17, -3], [-16, 20], [-15, -75], [-14, 190], [-13, -342], [-12, 449], [-11, -406], [-10, 162], [-9, 229], [-8, -636], [-7, 918], [-6, -984], [-5, 815], [-4, -470], [-3, 72], [-2, 238], [-1, -367], [0, 323], [1, -193], [2, 75], [3, -12], [4, -5], [5, 4], [6, -1]]",23,"[[-6, -1], [-5, -1], [-4, 17], [-3, -19], [-2, -96], [-1, 340], [0, -479], [1, 340], [2, -96], [3, -19], [4, 17], [5, -1], [6, -1]]",12,-2,1279,"[-3, 20, -75, 190, -342, 449, -406, 162, 229, -636, 918, -984, 815, -470, 72, 238, -367, 323, -193, 75, -12, -5, 4, -1]",-17,6
"[1.19004, -0.18075, -2.05601, -0.892868, -0.786849, 1.91518, 1.15982, 1.0411, 1.06329, -0.0581528, 0.695279, 0.425971, -0.196344, 0.220427, 0.714205, -0.462378, -1.01121, -0.432115, -0.875321, -0.38101, -1.47002, -0.536973, -1.0154, 0.840786, -1.66346, 1.71106, 0.279111]","[[29, 5, 30, 4], [41, 3, 42, 2], [48, 4, 49, 3], [56, 2, 57, 1], [5, 36, 6, 37], [32, 7, 33, 8], [39, 8, 40, 9], [45, 6, 46, 7], [51, 10, 52, 11], [58, 11, 59, 12], [72, 10, 73, 9], [12, 59, 13, 60], [13, 66, 14, 67], [20, 18, 21, 17], [23, 16, 24, 17], [52, 16, 53, 15], [65, 14, 66, 15], [18, 70, 19, 69], [70, 20, 71, 19], [21, 62, 22, 63], [33, 27, 34, 26], [40, 26, 41, 25], [63, 22, 64, 23], [71, 24, 72, 25], [27, 35, 28, 34], [28, 47, 29, 48], [38, 32, 39, 31], [43, 30, 44, 31], [35, 46, 36, 47], [44, 37, 45, 38], [49, 43, 50, 42], [64, 54, 65, 53], [73, 51, 74, 50], [54, 62, 55, 61], [55, 69, 56, 68], [74, 58, 1, 57], [60, 67, 61, 68]]","[[-10, -1], [-9, 5], [-8, -14], [-7, 27], [-6, -40], [-5, 47], [-4, -43], [-3, 30], [-2, -12], [-1, -6], [0, 19], [1, -23], [2, 20], [3, -10], [4, 1], [5, 3], [6, -3], [7, 1]]",17,"[[-6, -1], [-5, 5], [-4, -11], [-3, 16], [-2, -18], [-1, 16], [0, -13], [1, 16], [2, -18], [3, 16], [4, -11], [5, 5], [6, -1]]",12,2,147,"[-1, 5, -14, 27, -40, 47, -43, 30, -12, -6, 19, -23, 20, -10, 1, 3, -3, 1]",-10,7
