permutation,PD_code,Jones_polynomial,Jones_polynomial_span,Alexander_polynomial,Alexander_polynomial_span,Signature,Determinant,coefficients,min_degree,max_degree
"[-0.085591, 0.139269, -1.79378, 1.39322, -0.780056, 1.0708, 1.22081, -0.34362, 0.673014, 0.833859, 0.234285, -0.583993, -1.18677, 0.667004, -1.52467, -0.836998, -0.681364, 0.00119391, 0.801589, -1.47726, 0.455214, -1.84759, -1.49542, -0.976327, 0.36579, 1.48409, -0.740183]","[[30, 2, 31, 1], [79, 3, 80, 2], [4, 67, 5, 68], [3, 101, 4, 100], [20, 7, 21, 8], [39, 7, 40, 6], [47, 8, 48, 9], [82, 5, 83, 6], [14, 34, 15, 33], [11, 56, 12, 57], [13, 59, 14, 58], [10, 74, 11, 73], [12, 93, 13, 94], [9, 106, 10, 107], [32, 16, 33, 15], [43, 17, 44, 16], [71, 19, 72, 18], [96, 17, 97, 18], [108, 19, 109, 20], [23, 51, 24, 50], [22, 66, 23, 65], [21, 84, 22, 85], [87, 24, 88, 25], [27, 37, 28, 36], [26, 51, 27, 52], [29, 79, 30, 78], [25, 88, 26, 89], [28, 101, 29, 102], [112, 32, 1, 31], [37, 66, 38, 67], [34, 77, 35, 78], [38, 84, 39, 83], [35, 103, 36, 102], [70, 41, 71, 42], [97, 43, 98, 42], [109, 41, 110, 40], [63, 48, 64, 49], [72, 46, 73, 45], [86, 50, 87, 49], [95, 44, 96, 45], [107, 46, 108, 47], [55, 60, 56, 61], [53, 77, 54, 76], [54, 92, 55, 91], [52, 103, 53, 104], [94, 58, 95, 57], [61, 74, 62, 75], [59, 93, 60, 92], [62, 106, 63, 105], [85, 65, 86, 64], [81, 68, 82, 69], [110, 70, 111, 69], [75, 90, 76, 91], [99, 80, 100, 81], [89, 104, 90, 105], [111, 98, 112, 99]]","[[-10, 1], [-9, -8], [-8, 33], [-7, -89], [-6, 164], [-5, -211], [-4, 173], [-3, -26], [-2, -196], [-1, 424], [0, -589], [1, 647], [2, -580], [3, 414], [4, -206], [5, 31], [6, 59], [7, -69], [8, 40], [9, -13], [10, 2]]",20,"[[-8, 1], [-7, -12], [-6, 58], [-5, -144], [-4, 175], [-2, -367], [-1, 706], [0, -833], [1, 706], [2, -367], [4, 175], [5, -144], [6, 58], [7, -12], [8, 1]]",16,-2,2199,"[1, -8, 33, -89, 164, -211, 173, -26, -196, 424, -589, 647, -580, 414, -206, 31, 59, -69, 40, -13, 2]",-10,10
"[0.0887158, 0.840388, 0.650323, -0.201311, 0.549038, -0.844503, -1.13199, -0.866011, 0.0960244, -0.477823, -0.74289, -0.983333, 1.02353, -0.305527, 0.758771, 0.200667, 1.07819, -1.83929, -1.48775, -0.457239, -0.483886, -1.31908, -1.33473, 0.0377194, 2.34644]","[[1, 9, 2, 8], [3, 47, 4, 46], [2, 62, 3, 61], [55, 5, 56, 4], [6, 45, 7, 46], [5, 57, 6, 56], [7, 60, 8, 61], [12, 32, 13, 31], [10, 48, 11, 47], [9, 63, 10, 62], [11, 69, 12, 68], [28, 16, 29, 15], [37, 15, 38, 14], [52, 14, 53, 13], [65, 17, 66, 16], [78, 18, 1, 17], [20, 34, 21, 33], [21, 51, 22, 50], [18, 64, 19, 63], [19, 71, 20, 70], [27, 25, 28, 24], [36, 24, 37, 23], [51, 23, 52, 22], [25, 73, 26, 72], [38, 29, 39, 30], [53, 30, 54, 31], [73, 27, 74, 26], [32, 49, 33, 50], [34, 76, 35, 75], [57, 40, 58, 41], [66, 40, 67, 39], [74, 36, 75, 35], [41, 44, 42, 45], [42, 59, 43, 60], [58, 43, 59, 44], [48, 70, 49, 69], [67, 55, 68, 54], [64, 78, 65, 77], [71, 77, 72, 76]]","[[8, 5], [9, -16], [10, 30], [11, -34], [12, 22], [13, 7], [14, -41], [15, 71], [16, -89], [17, 89], [18, -74], [19, 46], [20, -17], [22, 4], [23, -1], [24, -2], [25, 2], [26, -1]]",18,"[[-8, 1], [-7, -4], [-6, 16], [-5, -30], [-4, 22], [-3, 15], [-2, -62], [-1, 101], [0, -117], [1, 101], [2, -62], [3, 15], [4, 22], [5, -30], [6, 16], [7, -4], [8, 1]]",16,10,327,"[5, -16, 30, -34, 22, 7, -41, 71, -89, 89, -74, 46, -17, 4, -1, -2, 2, -1]",8,26
"[-1.04026, -1.71128, 0.116324, 0.30287, 0.609533, -1.11689, 0.0144799, -1.13153, -0.0878921, 0.860128, -0.370238, 0.31125, 1.50536, -0.290098, 0.122043, -0.637497, 0.328173, -1.95692, -0.170544, -0.397031, -1.20734, 0.359777, 1.82302]","[[41, 2, 42, 3], [54, 1, 55, 2], [75, 5, 76, 4], [90, 5, 91, 6], [100, 3, 101, 4], [7, 75, 8, 74], [6, 91, 7, 92], [26, 11, 27, 12], [42, 10, 43, 9], [55, 11, 56, 10], [101, 9, 102, 8], [13, 20, 14, 21], [12, 27, 13, 28], [15, 35, 16, 34], [14, 69, 15, 70], [16, 82, 17, 81], [36, 18, 37, 17], [67, 18, 68, 19], [84, 20, 85, 19], [21, 29, 22, 28], [22, 46, 23, 45], [23, 59, 24, 58], [43, 25, 44, 24], [56, 26, 57, 25], [30, 71, 31, 72], [31, 95, 32, 94], [29, 105, 30, 104], [95, 33, 96, 32], [35, 83, 36, 82], [33, 106, 34, 107], [53, 40, 54, 41], [66, 37, 67, 38], [85, 39, 86, 38], [110, 39, 1, 40], [44, 57, 45, 58], [47, 72, 48, 73], [48, 94, 49, 93], [46, 104, 47, 103], [62, 49, 63, 50], [76, 51, 77, 52], [89, 51, 90, 50], [99, 53, 100, 52], [60, 73, 61, 74], [61, 93, 62, 92], [59, 103, 60, 102], [79, 64, 80, 65], [96, 64, 97, 63], [108, 66, 109, 65], [68, 83, 69, 84], [70, 106, 71, 105], [87, 78, 88, 79], [98, 78, 99, 77], [80, 107, 81, 108], [97, 88, 98, 89], [109, 86, 110, 87]]","[[-11, -1], [-10, 4], [-9, -1], [-8, -17], [-7, 33], [-6, -18], [-5, -27], [-4, 60], [-3, -45], [-2, -2], [-1, 39], [0, -44], [1, 29], [2, -10], [3, -15], [4, 51], [5, -75], [6, 57], [7, 3], [8, -57], [9, 65], [10, -35], [11, 6], [12, 2], [13, -1]]",24,"[[-6, 1], [-5, -4], [-4, 10], [-3, -11], [-2, -2], [-1, 20], [0, -27], [1, 20], [2, -2], [3, -11], [4, 10], [5, -4], [6, 1]]",12,2,19,"[-1, 4, -1, -17, 33, -18, -27, 60, -45, -2, 39, -44, 29, -10, -15, 51, -75, 57, 3, -57, 65, -35, 6, 2, -1]",-11,13
"[1.08151, -1.21511, 0.484701, 0.414621, -0.93004, -2.79514, 0.226609, 1.23096, 0.515351, -1.91992, 1.03104, 0.519282, 1.67305, -0.55113, -2.10042, 1.88131, 0.660084, -0.17167, -0.557479, 0.690526, -0.477379, 0.728574, 0.147386]","[[24, 2, 25, 1], [66, 3, 67, 4], [77, 4, 78, 5], [87, 2, 88, 3], [5, 17, 6, 16], [6, 52, 7, 51], [7, 60, 8, 61], [8, 71, 9, 72], [9, 82, 10, 83], [26, 14, 27, 13], [36, 11, 37, 12], [45, 11, 46, 10], [64, 15, 65, 16], [75, 14, 76, 15], [85, 12, 86, 13], [20, 40, 21, 39], [18, 54, 19, 53], [21, 56, 22, 57], [19, 68, 20, 69], [17, 78, 18, 79], [34, 28, 35, 27], [42, 24, 43, 23], [47, 28, 48, 29], [86, 25, 87, 26], [89, 23, 90, 22], [31, 50, 32, 51], [30, 62, 31, 61], [29, 73, 30, 72], [44, 37, 45, 38], [63, 33, 64, 32], [74, 34, 75, 33], [84, 36, 85, 35], [38, 58, 39, 57], [55, 41, 56, 40], [88, 42, 89, 41], [90, 43, 1, 44], [62, 49, 63, 50], [73, 48, 74, 49], [83, 46, 84, 47], [52, 79, 53, 80], [67, 55, 68, 54], [58, 70, 59, 69], [59, 81, 60, 80], [76, 66, 77, 65], [70, 82, 71, 81]]","[[-11, 1], [-10, -2], [-9, 1], [-7, 1], [-6, -1], [-5, -8], [-4, 27], [-3, -48], [-2, 60], [-1, -55], [0, 38], [1, -12], [2, -16], [3, 40], [4, -52], [5, 47], [6, -29], [7, 11], [8, -2]]",19,"[[-5, -1], [-4, 6], [-3, -13], [-2, 11], [-1, 3], [0, -11], [1, 3], [2, 11], [3, -13], [4, 6], [5, -1]]",10,4,45,"[1, -2, 1, 1, -1, -8, 27, -48, 60, -55, 38, -12, -16, 40, -52, 47, -29, 11, -2]",-11,8
"[1.14888, 0.825264, -0.205877, -1.13532, 0.107281, 1.11602, -0.808965, -0.494896, 1.28807, 0.74987, 0.468775, 0.951877, -2.00729, -0.555692, -0.729573, -0.56473, -1.29035, 0.92105, -0.991586, -1.05942, -2.32206]","[[26, 2, 27, 1], [2, 16, 3, 15], [3, 29, 4, 28], [4, 42, 5, 41], [12, 6, 13, 5], [6, 34, 7, 33], [19, 10, 20, 11], [22, 12, 23, 11], [37, 9, 38, 8], [44, 9, 45, 10], [46, 8, 47, 7], [14, 27, 15, 28], [13, 40, 14, 41], [25, 16, 26, 17], [30, 17, 31, 18], [35, 20, 36, 21], [43, 18, 44, 19], [21, 34, 22, 35], [29, 25, 30, 24], [42, 24, 43, 23], [48, 31, 1, 32], [32, 40, 33, 39], [45, 37, 46, 36], [47, 38, 48, 39]]","[[0, 1], [1, -2], [2, 4], [3, -4], [4, 5], [5, -5], [6, 4], [7, -3], [8, 1]]",8,"[[-3, -1], [-2, 4], [-1, -6], [0, 7], [1, -6], [2, 4], [3, -1]]",6,0,29,"[1, -2, 4, -4, 5, -5, 4, -3, 1]",0,8
"[-0.996509, -0.741189, 0.327008, 0.221108, 2.40663, 1.18374, 0.440529, 1.22903, 1.45312, -0.0292168, -0.383101, 0.417392, 0.0751809, 0.406267, 0.540392, 0.0710237, -0.519546, -0.368775, 1.37329, -0.455693, 0.770956, -0.228578, -0.309499, -1.26374, 0.319906, -0.266035, -1.05785, -0.761926, -0.814967, -0.804875, -0.545673]","[[26, 7, 27, 8], [45, 4, 46, 5], [51, 3, 52, 2], [59, 7, 60, 6], [64, 5, 65, 6], [78, 1, 79, 2], [90, 3, 91, 4], [8, 27, 9, 28], [11, 46, 12, 47], [9, 59, 10, 58], [10, 65, 11, 66], [12, 91, 13, 92], [50, 13, 51, 14], [79, 15, 80, 14], [94, 15, 1, 16], [16, 19, 17, 20], [20, 17, 21, 18], [18, 21, 19, 22], [25, 29, 26, 28], [24, 57, 25, 58], [23, 73, 24, 72], [22, 84, 23, 83], [29, 57, 30, 56], [31, 74, 32, 75], [30, 85, 31, 86], [39, 35, 40, 34], [41, 32, 42, 33], [76, 33, 77, 34], [36, 62, 37, 61], [35, 87, 36, 86], [62, 38, 63, 37], [87, 39, 88, 38], [40, 75, 41, 76], [53, 45, 54, 44], [77, 42, 78, 43], [88, 43, 89, 44], [47, 70, 48, 71], [63, 54, 64, 55], [69, 48, 70, 49], [89, 52, 90, 53], [92, 50, 93, 49], [55, 60, 56, 61], [66, 71, 67, 72], [67, 82, 68, 83], [81, 68, 82, 69], [73, 84, 74, 85], [93, 80, 94, 81]]","[[-24, -1], [-23, 6], [-22, -18], [-21, 31], [-20, -23], [-19, -34], [-18, 159], [-17, -342], [-16, 545], [-15, -716], [-14, 802], [-13, -778], [-12, 645], [-11, -442], [-10, 230], [-9, -60], [-8, -38], [-7, 70], [-6, -61], [-5, 37], [-4, -15], [-3, 4]]",21,"[[-7, -2], [-6, 12], [-5, -48], [-4, 150], [-3, -337], [-2, 558], [-1, -725], [0, 785], [1, -725], [2, 558], [3, -337], [4, 150], [5, -48], [6, 12], [7, -2]]",14,-8,4449,"[-1, 6, -18, 31, -23, -34, 159, -342, 545, -716, 802, -778, 645, -442, 230, -60, -38, 70, -61, 37, -15, 4]",-24,-3
"[1.2547, 1.10784, 0.227482, 1.12705, -0.32703, 0.524078, -0.172901, 0.160487, 0.241946, -0.218806, -0.997752, 0.0524415, 2.07324, 1.05916, -0.543125, 1.24801, -0.279163, 1.98078, -1.92353, -1.0989, -0.712511, -0.149591, 0.240461]","[[1, 51, 2, 50], [31, 4, 32, 5], [39, 6, 40, 7], [49, 3, 50, 2], [70, 3, 71, 4], [80, 5, 81, 6], [9, 23, 10, 22], [8, 41, 9, 42], [7, 56, 8, 57], [18, 14, 19, 13], [27, 15, 28, 14], [36, 12, 37, 11], [43, 10, 44, 11], [65, 13, 66, 12], [76, 16, 77, 15], [17, 27, 18, 26], [16, 76, 17, 75], [37, 20, 38, 21], [42, 22, 43, 21], [66, 19, 67, 20], [24, 35, 25, 36], [23, 45, 24, 44], [25, 64, 26, 65], [47, 32, 48, 33], [59, 28, 60, 29], [69, 30, 70, 31], [78, 30, 79, 29], [33, 52, 34, 53], [34, 84, 35, 83], [57, 38, 58, 39], [40, 55, 41, 56], [45, 55, 46, 54], [71, 49, 72, 48], [81, 47, 82, 46], [51, 73, 52, 72], [53, 83, 54, 82], [67, 59, 68, 58], [77, 61, 78, 60], [86, 62, 1, 61], [63, 75, 64, 74], [62, 86, 63, 85], [79, 69, 80, 68], [73, 85, 74, 84]]","[[-5, -2], [-4, 8], [-3, -14], [-2, 1], [-1, 47], [0, -112], [1, 138], [2, -61], [3, -127], [4, 383], [5, -628], [6, 791], [7, -828], [8, 723], [9, -510], [10, 262], [11, -64], [12, -34], [13, 47], [14, -25], [15, 7], [16, -1]]",21,"[[-8, -1], [-7, 2], [-6, 9], [-5, -54], [-4, 151], [-3, -299], [-2, 472], [-1, -616], [0, 673], [1, -616], [2, 472], [3, -299], [4, 151], [5, -54], [6, 9], [7, 2], [8, -1]]",16,4,3869,"[-2, 8, -14, 1, 47, -112, 138, -61, -127, 383, -628, 791, -828, 723, -510, 262, -64, -34, 47, -25, 7, -1]",-5,16
"[0.346874, 0.931419, -0.774933, -0.688992, 1.44707, -0.595952, -0.16268, -0.00516701, -1.14547, 0.692659, -0.243128, -0.330007, 0.288241, 1.62019, -0.544241, -2.14805, -2.15641, 0.702906, 0.768295, 0.730588, 1.64646, 0.148102, 0.477683, -0.0965519, 0.462771, 0.650042, -0.974656]","[[5, 2, 6, 3], [60, 1, 61, 2], [3, 58, 4, 59], [14, 7, 15, 8], [31, 9, 32, 8], [49, 6, 50, 7], [52, 10, 53, 9], [59, 4, 60, 5], [10, 19, 11, 20], [12, 34, 13, 33], [11, 55, 12, 54], [22, 13, 23, 14], [30, 16, 31, 15], [42, 17, 43, 18], [51, 17, 52, 16], [21, 33, 22, 32], [18, 41, 19, 42], [20, 54, 21, 53], [23, 34, 24, 35], [25, 39, 26, 38], [24, 55, 25, 56], [26, 65, 27, 66], [44, 28, 45, 27], [50, 29, 51, 30], [61, 28, 62, 29], [35, 48, 36, 49], [37, 47, 38, 46], [36, 57, 37, 58], [39, 64, 40, 65], [63, 40, 64, 41], [62, 44, 63, 43], [47, 57, 48, 56], [45, 1, 46, 66]]","[[-8, 1], [-7, -5], [-6, 9], [-5, -12], [-4, 15], [-3, -15], [-2, 14], [-1, -11], [0, 7], [1, -3], [2, 1]]",10,"[[-4, 1], [-3, -6], [-2, 14], [-1, -17], [0, 17], [1, -17], [2, 14], [3, -6], [4, 1]]",8,-4,93,"[1, -5, 9, -12, 15, -15, 14, -11, 7, -3, 1]",-8,2
"[-0.8552, -1.03144, -1.18354, -0.132669, 1.5618, -0.919559, 0.15913, -0.85734, 0.086219, -1.19062, -0.332936, 0.100739, 0.279271, -1.76725, -0.461744, 0.861722, 1.27961, 0.410926, 0.772455, 2.23485, -0.135642, 0.079927, 1.14896, 1.25279, -0.0820993, -0.195039, -1.03199]","[[18, 3, 19, 4], [25, 3, 26, 2], [37, 4, 38, 5], [48, 5, 49, 6], [58, 1, 59, 2], [8, 41, 9, 42], [7, 52, 8, 53], [6, 61, 7, 62], [29, 15, 30, 14], [32, 9, 33, 10], [44, 11, 45, 12], [54, 13, 55, 14], [65, 13, 66, 12], [67, 10, 68, 11], [36, 18, 37, 17], [47, 17, 48, 16], [62, 15, 63, 16], [19, 25, 20, 24], [20, 40, 21, 39], [21, 51, 22, 50], [38, 24, 39, 23], [49, 23, 50, 22], [35, 26, 36, 27], [46, 27, 47, 28], [63, 29, 64, 28], [31, 42, 32, 43], [30, 53, 31, 54], [57, 34, 58, 35], [68, 33, 1, 34], [40, 59, 41, 60], [43, 67, 44, 66], [56, 45, 57, 46], [51, 60, 52, 61], [64, 55, 65, 56]]","[[-16, 1], [-15, -4], [-14, 8], [-13, -11], [-12, 9], [-11, -6], [-10, 2], [-9, 1], [-8, -2], [-7, 2], [-6, 1], [-5, -3], [-4, 6], [-3, -5], [-2, 3], [0, -1]]",16,"[[-7, 1], [-5, -8], [-4, 17], [-3, -12], [-2, -1], [-1, 6], [0, -5], [1, 6], [2, -1], [3, -12], [4, 17], [5, -8], [7, 1]]",14,-4,53,"[1, -4, 8, -11, 9, -6, 2, 1, -2, 2, 1, -3, 6, -5, 3, -1]",-16,0
"[1.21524, -0.73829, -0.288282, 0.23025, -1.17619, -0.55107, -0.924134, -0.317805, 0.0277655, -0.0142073, 0.306708, 0.351748, -1.59945, -0.33557, -0.421377, -1.31972, -1.7577, 0.940976, 0.923435, 0.301689, 1.38474, -0.534893, -0.586316, -0.200901, 0.802483, -0.179537, 0.968404, -0.245573, -0.981494, -0.270206, -0.894658, -0.136287, 1.17766]","[[6, 1, 7, 2], [33, 2, 34, 3], [24, 3, 25, 4], [4, 23, 5, 24], [5, 32, 6, 33], [17, 11, 18, 10], [44, 12, 45, 11], [52, 10, 53, 9], [65, 13, 66, 12], [75, 8, 76, 9], [96, 7, 1, 8], [13, 81, 14, 80], [38, 19, 39, 20], [43, 16, 44, 17], [64, 15, 65, 16], [81, 15, 82, 14], [89, 19, 90, 18], [21, 31, 22, 30], [22, 58, 23, 57], [20, 69, 21, 70], [55, 29, 56, 28], [73, 26, 74, 27], [92, 28, 93, 27], [94, 25, 95, 26], [31, 59, 32, 58], [29, 70, 30, 71], [54, 38, 55, 37], [74, 35, 75, 36], [91, 37, 92, 36], [95, 34, 96, 35], [40, 60, 41, 59], [39, 68, 40, 69], [41, 77, 42, 76], [51, 43, 52, 42], [88, 46, 89, 45], [47, 61, 48, 60], [46, 67, 47, 68], [49, 79, 50, 78], [48, 86, 49, 85], [83, 51, 84, 50], [90, 54, 91, 53], [56, 71, 57, 72], [62, 80, 63, 79], [61, 87, 62, 86], [82, 64, 83, 63], [87, 67, 88, 66], [93, 72, 94, 73], [77, 85, 78, 84]]","[[-3, -1], [-2, 3], [-1, -2], [0, -9], [1, 30], [2, -45], [3, 35], [4, 7], [5, -63], [6, 115], [7, -145], [8, 150], [9, -130], [10, 88], [11, -40], [12, 5], [13, 3], [14, 6], [15, -15], [16, 14], [17, -6], [18, 1]]",21,"[[-8, -2], [-7, 7], [-6, -8], [-5, -4], [-4, 29], [-3, -58], [-2, 87], [-1, -112], [0, 123], [1, -112], [2, 87], [3, -58], [4, 29], [5, -4], [6, -8], [7, 7], [8, -2]]",16,4,669,"[-1, 3, -2, -9, 30, -45, 35, 7, -63, 115, -145, 150, -130, 88, -40, 5, 3, 6, -15, 14, -6, 1]",-3,18
"[-1.32515, 0.182753, 0.985357, -1.15257, -0.495808, 1.25222, 0.159857, 2.43748, -0.415833, 0.704131, 0.519995, -1.21431, -0.655431, -0.118612, -0.271599, -1.1915, 0.892202, -0.249881, 0.377257, -1.14214, -0.601255, -1.02642, 0.270099, -0.785368, 2.08686]","[[15, 2, 16, 3], [22, 6, 23, 5], [31, 9, 32, 8], [43, 7, 44, 6], [48, 1, 49, 2], [74, 7, 75, 8], [84, 3, 85, 4], [103, 4, 104, 5], [11, 70, 12, 71], [10, 79, 11, 80], [9, 98, 10, 99], [26, 13, 27, 14], [35, 12, 36, 13], [47, 14, 48, 15], [65, 16, 66, 17], [17, 50, 18, 51], [18, 94, 19, 93], [19, 109, 20, 108], [36, 28, 37, 27], [46, 26, 47, 25], [56, 21, 57, 22], [61, 21, 62, 20], [83, 25, 84, 24], [102, 24, 103, 23], [28, 70, 29, 69], [29, 79, 30, 78], [30, 98, 31, 97], [71, 35, 72, 34], [80, 34, 81, 33], [99, 33, 100, 32], [112, 38, 1, 37], [39, 69, 40, 68], [40, 96, 41, 95], [38, 112, 39, 111], [57, 42, 58, 43], [60, 42, 61, 41], [82, 46, 83, 45], [101, 45, 102, 44], [49, 67, 50, 66], [51, 87, 52, 86], [52, 92, 53, 91], [53, 107, 54, 106], [62, 56, 63, 55], [75, 58, 76, 59], [89, 55, 90, 54], [59, 76, 60, 77], [85, 65, 86, 64], [104, 64, 105, 63], [67, 111, 68, 110], [81, 72, 82, 73], [100, 73, 101, 74], [77, 96, 78, 97], [87, 93, 88, 92], [88, 108, 89, 107], [105, 91, 106, 90], [94, 110, 95, 109]]","[[-2, -2], [-1, 8], [0, -11], [1, -3], [2, 30], [3, -19], [4, -97], [5, 325], [6, -564], [7, 669], [8, -554], [9, 251], [10, 144], [11, -518], [12, 773], [13, -836], [14, 689], [15, -417], [16, 162], [17, -31], [18, 19], [19, -47], [20, 52], [21, -31], [22, 10], [23, -1]]",25,"[[-11, 1], [-10, -6], [-9, 18], [-8, -37], [-7, 53], [-6, -50], [-5, 20], [-4, 41], [-3, -129], [-2, 222], [-1, -288], [0, 311], [1, -288], [2, 222], [3, -129], [4, 41], [5, 20], [6, -50], [7, 53], [8, -37], [9, 18], [10, -6], [11, 1]]",22,8,1301,"[-2, 8, -11, -3, 30, -19, -97, 325, -564, 669, -554, 251, 144, -518, 773, -836, 689, -417, 162, -31, 19, -47, 52, -31, 10, -1]",-2,23
"[-1.87485, 1.01933, -4.12288, 0.0197289, 0.948091, 1.21743, 1.70815, 0.80003, -0.723086, 1.00423, -1.90365, -2.12271, -0.2657, 1.15333, -0.556335, 0.215013, 0.823506, 0.761525, 0.893577, -0.101533, 1.56462, -1.10549, -0.698221, -0.0745609, 0.871956, -1.742, -0.84715]","[[28, 4, 29, 3], [38, 6, 39, 5], [51, 5, 52, 4], [63, 6, 64, 7], [73, 2, 74, 3], [88, 1, 89, 2], [7, 23, 8, 22], [8, 81, 9, 82], [32, 9, 33, 10], [44, 11, 45, 12], [95, 11, 96, 10], [12, 69, 13, 70], [31, 17, 32, 16], [43, 15, 44, 14], [56, 19, 57, 20], [60, 17, 61, 18], [70, 13, 71, 14], [83, 18, 84, 19], [96, 15, 97, 16], [26, 36, 27, 35], [25, 49, 26, 48], [21, 54, 22, 55], [20, 57, 21, 58], [24, 65, 25, 66], [27, 77, 28, 76], [23, 80, 24, 81], [41, 31, 42, 30], [86, 30, 87, 29], [34, 48, 35, 47], [33, 66, 34, 67], [36, 49, 37, 50], [52, 39, 53, 40], [78, 37, 79, 38], [85, 41, 86, 40], [97, 43, 98, 42], [45, 68, 46, 69], [46, 94, 47, 93], [62, 53, 63, 54], [77, 50, 78, 51], [55, 59, 56, 58], [59, 82, 60, 83], [79, 65, 80, 64], [84, 61, 85, 62], [67, 94, 68, 95], [87, 72, 88, 73], [91, 74, 92, 75], [98, 71, 1, 72], [75, 90, 76, 91], [92, 89, 93, 90]]","[[-22, -1], [-21, 3], [-20, -6], [-19, 16], [-18, -60], [-17, 187], [-16, -441], [-15, 822], [-14, -1256], [-13, 1619], [-12, -1790], [-11, 1702], [-10, -1370], [-9, 880], [-8, -364], [-7, -49], [-6, 276], [-5, -316], [-4, 240], [-3, -132], [-2, 53], [-1, -14], [0, 2]]",22,"[[-8, -2], [-7, 11], [-6, -47], [-5, 151], [-4, -365], [-3, 710], [-2, -1131], [-1, 1487], [0, -1627], [1, 1487], [2, -1131], [3, 710], [4, -365], [5, 151], [6, -47], [7, 11], [8, -2]]",16,-6,9435,"[-1, 3, -6, 16, -60, 187, -441, 822, -1256, 1619, -1790, 1702, -1370, 880, -364, -49, 276, -316, 240, -132, 53, -14, 2]",-22,0
"[-1.6227, -0.618741, 0.545546, -0.448303, 0.400972, -1.0092, 0.698902, 0.0454954, 2.3203, 0.708491, -0.408352, -1.23967, -1.03515, -0.358287, 0.125554, 0.58254, -0.247326, -0.442928, -1.43567, 0.943523, -0.887589, -0.294384, -0.702304, 0.667463, -1.14173]","[[29, 4, 30, 5], [59, 2, 60, 3], [62, 4, 63, 3], [88, 2, 89, 1], [94, 6, 95, 5], [105, 7, 106, 6], [11, 41, 12, 40], [9, 50, 10, 51], [10, 75, 11, 76], [7, 83, 8, 82], [8, 104, 9, 103], [25, 14, 26, 15], [36, 14, 37, 13], [54, 17, 55, 18], [67, 17, 68, 16], [73, 12, 74, 13], [98, 16, 99, 15], [22, 40, 23, 39], [20, 51, 21, 52], [21, 76, 22, 77], [18, 82, 19, 81], [19, 103, 20, 102], [37, 25, 38, 24], [57, 28, 58, 29], [64, 28, 65, 27], [72, 23, 73, 24], [109, 26, 110, 27], [34, 44, 35, 43], [33, 48, 34, 49], [30, 86, 31, 85], [32, 91, 33, 92], [31, 115, 32, 114], [110, 36, 111, 35], [44, 48, 45, 47], [38, 71, 39, 72], [41, 75, 42, 74], [45, 91, 46, 90], [42, 112, 43, 111], [89, 47, 90, 46], [52, 101, 53, 102], [49, 112, 50, 113], [63, 58, 64, 59], [80, 54, 81, 53], [95, 56, 96, 57], [106, 55, 107, 56], [117, 60, 118, 61], [61, 116, 62, 117], [79, 68, 80, 69], [96, 66, 97, 65], [107, 67, 108, 66], [70, 77, 71, 78], [69, 101, 70, 100], [99, 79, 100, 78], [84, 94, 85, 93], [83, 105, 84, 104], [86, 116, 87, 115], [118, 88, 1, 87], [92, 113, 93, 114], [108, 98, 109, 97]]","[[-6, 1], [-5, -4], [-4, 5], [-3, -3], [-2, 9], [-1, -26], [0, 32], [1, 7], [2, -89], [3, 160], [4, -158], [5, 68], [6, 80], [7, -239], [8, 372], [9, -446], [10, 434], [11, -332], [12, 186], [13, -68], [14, 17], [15, -15], [16, 20], [17, -15], [18, 6], [19, -1]]",25,"[[-10, 1], [-9, -6], [-8, 17], [-7, -30], [-6, 33], [-5, -21], [-4, 20], [-3, -73], [-2, 194], [-1, -327], [0, 385], [1, -327], [2, 194], [3, -73], [4, 20], [5, -21], [6, 33], [7, -30], [8, 17], [9, -6], [10, 1]]",20,4,1829,"[1, -4, 5, -3, 9, -26, 32, 7, -89, 160, -158, 68, 80, -239, 372, -446, 434, -332, 186, -68, 17, -15, 20, -15, 6, -1]",-6,19
